"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"2812";229900;2015;"FORD";"FOCUS";5500;NA;256
"2813";329900;2015;"FORD";"KUGA";4000;NA;256
"2814";229995;2013;"FORD";"RANGER";56364;2,2;256
"2815";229995;2013;"FORD";"RANGER";48245;2,2;256
"2816";74900;2008;"FORD";"BANTAM";175000;NA;256
"2817";193910;2011;"FORD";"RANGER";124200;NA;256
"2818";124900;2014;"FORD";"FIGO";15500;NA;256
"2819";249995;2014;"Featured";"Listing";42000;2;257
"2820";329900;2013;"FORD";"RANGER";77100;NA;257
"2821";355950;2012;"FORD";"RANGER";75000;NA;257
"2822";258995;2015;"FORD";"ECOSPORT";NA;1,5;257
"2823";269995;2015;"FORD";"ECOSPORT";NA;1,5;257
"2824";99995;2009;"FORD";"FIESTA";122000;1,4;257
"2825";399995;2014;"FORD";"RANGER";34800;3,2;257
